CNPJ emit.;Emitente;No.;Data Emissão;Valor NF;Data Registro;Créditos;Situação do Crédito
26.392.830/0001-03;G MOOCA COMERCIO VAREJISTA DE ALIMENTOS LTDA;62799;30/06/2019;4,5;30/06/2019;0,33;Liberado
43.708.379/0108-30;FAST SHOP S.A.;396541;30/06/2019;285,68;30/06/2019;0;Liberado
18.686.588/0001-44;EMPORIUM e HORTIFRUTI HIGIENOPOLIS LTDA;7537;30/06/2019;166,82;30/06/2019;0;Liberado
03.859.009/0001-40;BRF RESTAURANTE E PIZZARIA LTDA;13451;30/06/2019;42,87;30/06/2019;33,62;Liberado
03.859.009/0001-40;BRF RESTAURANTE E PIZZARIA LTDA;13450;30/06/2019;37,44;30/06/2019;29,36;Liberado
07.272.304/0001-57;ARMAZEM DOS PAES E FRIOS LTDA;131023;30/06/2019;75,94;30/06/2019;24,85;Liberado
43.283.811/0022-84;KALUNGA COMERCIO E INDUSTRIA GRAFICA LTDA;616402;30/06/2019;29;30/06/2019;0;Liberado
18.153.162/0005-59;RESTAURANTE MADERO INTERIOR SP LTDA;15817;30/06/2019;165;30/06/2019;7,69;Liberado
46.552.840/0001-68;RIO GRANDE AUTO POSTO LT;73356;30/06/2019;153,79;30/06/2019;0;Liberado
60.479.680/0012-52;PEG PESE SUPERMERCADOS IMP E EXP LTDA;37388;30/06/2019;151,33;30/06/2019;29,6;Liberado
07.096.626/0001-92;MAURICIO KANASHIRO SACOLAO;24798;30/06/2019;3,9;30/06/2019;0;Liberado
47.508.411/1665-50;COMPANHIA BRASILEIRA DE DISTRIBUICAO;120887;30/06/2019;142,44;30/06/2019;0;Liberado
62.647.045/0001-00;SUPERMERCADOS YAYA LT;31610;30/06/2019;153,72;30/06/2019;25,73;Liberado
06.057.223/0261-38;SENDAS DISTRIBUIDORA S A;154902;30/06/2019;160,64;30/06/2019;0;Liberado
62.617.709/0001-98;MERCEARIA E CASA DE CARNES MONTALEGRE LTDA;59209;30/06/2019;117,14;01/07/2019;32,18;Liberado
30.553.023/0001-94;MARIA DO CEU ACOUGUE E ROTISSERIA LTDA;59147;30/06/2019;71,94;30/06/2019;51,45;Liberado
01.906.417/0002-61;SUPERMERCADOS PRECO IDEAL LTDA;40994;30/06/2019;33,75;30/06/2019;0,5;Liberado
47.508.411/0967-57;COMPANHIA BRASILEIRA DE DISTRIBUICAO;26883;30/06/2019;156,7;30/06/2019;0;Liberado
61.192.795/0019-09;DIAS PASTORINHO S A COMERCIO E INDUSTRIA;74467;30/06/2019;18,13;30/06/2019;1,12;Liberado
31.977.148/0001-04;SERVE UTIL COMERCIO DE PRESENTES EIRELI;3344;30/06/2019;207,6;30/06/2019;4,85;Liberado
10.774.203/0001-99;PEREIRA E MORELLI INDUSTRIA E COMERCIO LTDA;71528;30/06/2019;14,82;30/06/2019;6,26;Liberado
47.508.411/1337-09;CIA BRASILEIRA DE DISTRIBUICAO;625996;30/06/2019;210,1;30/06/2019;0;Liberado
01.937.635/0006-97;SONDA SUPERMERCADOS EXPORTA??O E IMPORTA;716912;30/06/2019;76,91;01/07/2019;26,03;Liberado
01.937.635/0013-16;SONDA SUPERMERCADOS EXPORTA??O E IMPORTA;471490;30/06/2019;199,53;01/07/2019;23,01;Liberado
25.163.879/0001-13;MARE CLAUSUM PUBLICACOES LTDA;152957;30/06/2019;160,92;30/06/2019;0;Liberado
07.947.496/0001-54;BERGAMAIS SUPERMERCADOS LTDA;311881;30/06/2019;414,74;04/07/2019;44,73;Liberado
60.479.680/0012-52;PEG PESE SUPERMERCADOS IMP E EXP LTDA;87628;30/06/2019;38,4;03/07/2019;7,51;Liberado
13.453.965/0001-81;ALTEZA PAES E DOCES LTDA - EPP;325212;30/06/2019;7,6;11/07/2019;0,57;Liberado
61.585.865/0429-03;RAIA DROGASIL S.A.;344826;30/06/2019;145,18;07/08/2019;0;Liberado
16.746.063/0001-21;ETIENNE ROTISSERIA E BUFFET EIRELI;1689;29/06/2019;44,65;29/06/2019;6,78;Liberado
42.591.651/0440-00;ARCOS DOURADOS COMERCIO DE ALIMENTOS LTDA;229596;29/06/2019;61,8;29/06/2019;82,55;Liberado
07.823.652/0001-75;MAREMONTI RIVIERA RESTAURANTE LTDA;23719;29/06/2019;356,16;29/06/2019;68,61;Liberado
47.508.411/0079-16;COMPANHIA BRASILEIRA DE DISTRIBUICAO;114285;29/06/2019;89,63;29/06/2019;0;Liberado
07.611.230/0001-36;M C AFONSO COMERCIO DE PAES E DOCES LTDA;448924;29/06/2019;33;29/06/2019;6,01;Liberado
33.200.056/0329-38;LOJAS RIACHUELO SA;13743;29/06/2019;85,8;29/06/2019;67,71;Liberado
13.574.594/0896-69;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S ;53849;29/06/2019;6;29/06/2019;0,05;Liberado
47.508.411/0929-21;COMPANHIA BRASILEIRA DE DISTRIBUICAO;198248;29/06/2019;235,27;29/06/2019;0;Liberado
29.313.717/0001-75;LENHADOR INTERLAGOS PIZZARIA LTDA;3706;29/06/2019;84;29/06/2019;11,49;Liberado
13.574.594/0896-69;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S ;53836;29/06/2019;24,4;29/06/2019;0,2;Liberado
17.681.547/0001-00;CHD CONFEITARIA LTDA;24791;29/06/2019;48,26;29/06/2019;0;Liberado
02.916.265/0303-10;JBS S A;7086;29/06/2019;89,1;29/06/2019;0;Liberado
01.937.635/0034-40;SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S A;140379;29/06/2019;406,65;29/06/2019;264,08;Liberado
49.930.415/0001-53;H ROMANO e CIA LTDA;2417;29/06/2019;400;29/06/2019;0,45;Liberado
47.508.411/2085-71;COMPANHIA BRASILEIRA DE DISTRIBUICAO;69539;29/06/2019;163,46;29/06/2019;0;Liberado
47.508.411/1673-60;COMPANHIA BRASILEIRA DE DISTRIBUICAO;57937;29/06/2019;22,91;29/06/2019;0;Liberado
02.795.831/0001-22;PANIFICADORA E DOCEIRA PORTAL DO PADEIRO LTDA;61902;29/06/2019;60,15;29/06/2019;0,17;Liberado
10.194.833/0005-18;GIGA BR DISTRIBUIDOR E ATACADISTA LTDA;517553;29/06/2019;491,93;29/06/2019;0;Liberado
45.827.425/0020-70;SUPERMERCADOS IRMAOS LOPES S A;75453;29/06/2019;195,98;29/06/2019;116,84;Liberado
49.930.415/0001-53;H ROMANO e CIA LTDA;2415;29/06/2019;400;29/06/2019;0,45;Liberado
03.840.986/0003-68;SAINT GOBAIN DISTRIBUICAO BRASIL LTDA;138636;29/06/2019;407;29/06/2019;30,18;Liberado
75.315.333/0057-63;ATACADAO S A;8163;29/06/2019;167,29;29/06/2019;78,48;Liberado
29.276.925/0001-41;ISA LINGERIE EIRELI;21320;29/06/2019;502,75;29/06/2019;96,9;Liberado
12.423.402/0001-88;CONCRETO COMERCIO DE ALIMENTOS LTDA;18685;29/06/2019;48,16;29/06/2019;38,5;Liberado
12.423.402/0001-88;CONCRETO COMERCIO DE ALIMENTOS LTDA;18684;29/06/2019;48,16;29/06/2019;38,5;Liberado
06.057.223/0347-42;SENDAS DISTRIBUIDORA S A;222288;29/06/2019;17,47;29/06/2019;0;Liberado
14.152.403/0001-60;NIAZI CHOHFI ARTEFATOS TEXTEIS LTDA;32385;29/06/2019;147,4;29/06/2019;146,62;Liberado
17.261.661/0017-30;OUTBACK STEAKHOUSE RESTAURANTES BRASIL S A;263232;29/06/2019;237,33;29/06/2019;243,9;Liberado
58.731.662/0153-05;RI HAPPY BRINQUEDOS S A;180578;29/06/2019;331,95;29/06/2019;265,3;Liberado
49.930.415/0001-53;H ROMANO e CIA LTDA;2413;29/06/2019;60;29/06/2019;0,06;Liberado
07.569.651/0001-46;SUPERMERCADO NACOES UNIDAS LTDA;295540;29/06/2019;26,01;29/06/2019;0;Liberado
29.799.352/0003-00;RUDGE RAMOS COMERCIO DE SORVETE E DERIVADOS LTDA;51091;29/06/2019;75,6;29/06/2019;0;Liberado
02.786.558/0023-85;MUNDO DOS COSMETICOS S A;30813;29/06/2019;15,99;29/06/2019;29,82;Liberado
13.574.594/0223-27;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S ;20849;29/06/2019;38,9;29/06/2019;0,2;Liberado
61.189.288/0337-88;MARISA LOJAS S A;59939;29/06/2019;59,95;29/06/2019;190,36;Liberado
26.877.372/0001-94;W V FERNANDES OUTLET MULTIMARCAS EIRELI;11220;29/06/2019;177,6;29/06/2019;33,84;Liberado
13.783.221/0067-51;MADERO INDUSTRIA E COMERCIO S A;30719;29/06/2019;86;29/06/2019;94,48;Liberado
07.191.487/0001-86;RESTAURANTE BARDANA EIRELI;3583;29/06/2019;45,45;29/06/2019;0,16;Liberado
62.857.990/0001-36;SUPERMERCADO CARIOCA LT;159861;29/06/2019;34,85;29/06/2019;5,6;Liberado
47.508.411/1673-60;COMPANHIA BRASILEIRA DE DISTRIBUICAO;84551;29/06/2019;43,02;29/06/2019;0;Liberado
49.930.415/0001-53;H ROMANO e CIA LTDA;2412;29/06/2019;50;29/06/2019;0,05;Liberado
07.583.041/0001-05;COMERCIAL CHOCOLANDIA LTDA;89344;29/06/2019;16,87;29/06/2019;0;Liberado
09.002.209/0001-69;OCIMAR JOAO RABECHI;30283;29/06/2019;80,7;29/06/2019;1;Liberado
66.526.542/0001-00;TINTAS FAMOSAS COMERCIAL DE TINTAS LTDA;13201;29/06/2019;338;29/06/2019;71,75;Liberado
61.585.865/0615-33;RAIA DROGASIL S A;1175;29/06/2019;14,64;29/06/2019;0;Liberado
04.899.316/0468-86;RUA FRANCISCO MARENGO - SAO;112363;29/06/2019;273,39;29/06/2019;28,24;Liberado
62.647.045/0001-00;SUPERMERCADOS YAYA LT;15532;29/06/2019;143,13;29/06/2019;23,96;Liberado
47.508.411/0288-32;COMPANHIA BRASILEIRA DE DISTRIBUICAO;172594;29/06/2019;11,25;29/06/2019;0;Liberado
00.965.101/0001-05;CELSO AKIRA GOYA;47733;29/06/2019;36,56;29/06/2019;0;Liberado
30.115.460/0002-07;SLB ACESSORIOS EIRELI;11776;29/06/2019;31;29/06/2019;0;Liberado
49.930.415/0001-53;H ROMANO e CIA LTDA;2411;29/06/2019;220;29/06/2019;0,25;Liberado
43.283.811/0013-93;KALUNGA COMERCIO E INDUSTRIA GRAFICA LTDA;671018;29/06/2019;23,9;29/06/2019;0;Liberado
49.930.415/0001-53;H ROMANO e CIA LTDA;2410;29/06/2019;120;29/06/2019;0,13;Liberado
05.800.256/0003-69;ROLDAO AUTO SERVICO COMERCIO DE ALIMENTOS LTDA;916;29/06/2019;161,5;29/06/2019;5,57;Liberado
09.060.964/0120-25;PIMENTA VERDE ALIMENTOS LTDA;62956;29/06/2019;19,5;29/06/2019;0,5;Liberado
11.139.230/0002-33;SUPERMERCADO APR LTDA;41391;29/06/2019;31,79;29/06/2019;0,73;Liberado
07.399.410/0001-04;HORTIFRUTI PAVAO DE OURO E MERCEARIA LTDA;66015;29/06/2019;56,51;29/06/2019;1,39;Liberado
45.827.425/0020-70;SUPERMERCADOS IRMAOS LOPES S A;75238;29/06/2019;12,97;29/06/2019;7,73;Liberado
01.937.635/0003-44;SONDA SUPERMERCADOS EXPORTA??O E IMPORTA;552464;29/06/2019;311,37;30/06/2019;44,93;Liberado
01.937.635/0014-05;SONDA SUPERMERCADOS EXPORTA??O E IMPORTA;704989;29/06/2019;156,72;30/06/2019;32,41;Liberado
09.451.636/0001-24;BIBI BRINQUEDOS E PRESENTES LTDA;44627;29/06/2019;81,38;10/07/2019;21,45;Liberado
17.781.095/0001-20;PET CENTER TIQUATIRA NILZA LTDA -;12567;29/06/2019;162,5;31/07/2019;0,02;Liberado
05.241.596/0005-69;DROGARIA NOVA DM LTDA;136488;29/06/2019;30,48;01/07/2019;19,22;Liberado
61.585.865/0183-60;RAIA DROGASIL S.A.;436446;29/06/2019;22,42;07/08/2019;0;Liberado
61.585.865/0164-06;RAIA DROGASIL S.A.;370499;29/06/2019;22,56;07/08/2019;0;Liberado
61.585.865/0164-06;RAIA DROGASIL S.A.;370501;29/06/2019;21,76;07/08/2019;0;Liberado
45.543.915/0375-06;CARREFOUR COMERCIO E INDUSTRIA LTDA;11534;28/06/2019;34,59;29/06/2019;0;Liberado
06.137.270/0001-25;EL FOODS ALIMENTOS LTDA;11295;28/06/2019;35,3;29/06/2019;1,05;Liberado
62.702.238/0001-16;DROGARIA IGUATEMI LTDA;15635;28/06/2019;18,7;28/06/2019;0,49;Liberado
01.438.784/0006-01;LEROY MERLIN COMPANHIA BRASILEIRA DE BRICOLAGEM;67383;28/06/2019;224,77;28/06/2019;120,53;Liberado
75.315.333/0057-63;ATACADAO S A;173198;28/06/2019;595,08;28/06/2019;265,3;Liberado
00.063.960/0036-20;WMB SUPERMERCADOS DO BRASIL LTDA;2780;28/06/2019;105,23;28/06/2019;0;Liberado
06.057.223/0347-42;SENDAS DISTRIBUIDORA S A;208700;28/06/2019;52,16;28/06/2019;0;Liberado
45.827.425/0020-70;SUPERMERCADOS IRMAOS LOPES S A;75193;28/06/2019;28,73;28/06/2019;17,12;Liberado
11.004.716/0001-83;SACOMA POINT COMERCIO DE ALIMENTOS LTDA;88869;28/06/2019;77,7;28/06/2019;0,85;Liberado
47.508.411/1300-17;COMPANHIA BRASILEIRA DE DISTRIBUICAO;241483;28/06/2019;100;28/06/2019;0,48;Liberado
75.315.333/0211-06;ATACADAO S A;12177;28/06/2019;622,77;28/06/2019;173,96;Liberado
12.180.983/0001-74;ARINELLA IMIGRANTES COMERCIO VAREJISTA DE COMBUST;140749;28/06/2019;390,39;28/06/2019;46,45;Liberado
61.412.110/0130-52;DROGARIA SAO PAULO S A;221050;28/06/2019;22,99;28/06/2019;0;Liberado
11.679.608/0001-00;RESERVA GASTRONOMICA EIRELI;31870;28/06/2019;20,5;28/06/2019;53,2;Liberado
61.585.865/0010-42;RAIA DROGASIL S A;61645;28/06/2019;17,53;28/06/2019;0;Liberado
43.396.159/0001-80;INDUSTRIA DE PANIFICACAO E CONF NOVA GRANADA LTDA;314606;28/06/2019;44,91;28/06/2019;0,85;Liberado
03.476.811/0474-68;DIA BRASIL SOCIEDADE LIMITADA;132550;28/06/2019;39,36;28/06/2019;0;Liberado
06.057.223/0249-41;SENDAS DISTRIBUIDORA S A;113155;28/06/2019;140,04;28/06/2019;0;Liberado
49.930.415/0001-53;H ROMANO e CIA LTDA;2406;28/06/2019;80;28/06/2019;0,09;Liberado
49.930.415/0001-53;H ROMANO e CIA LTDA;2405;28/06/2019;60;28/06/2019;0,06;Liberado
92.754.738/0062-84;LOJAS RENNER S.A.;14904;28/06/2019;85,8;28/06/2019;0;Liberado
62.410.352/0006-87;LIVRARIA CULTURA - Paulista;221342;28/06/2019;42,9;28/06/2019;0;Liberado
75.315.333/0133-59;ATACADAO S A;36269;28/06/2019;137,76;28/06/2019;28,89;Liberado
13.368.322/0002-10;ISABELA G LOPES ARQUITETURA E INTERIORES EIRELI;2440;28/06/2019;12;28/06/2019;0;Liberado
06.057.223/0239-70;SENDAS DISTRIBUIDORA S A;154449;28/06/2019;96,64;28/06/2019;0;Liberado
11.200.418/0004-01;GFG COMERCIO DIGITAL LTDA;18483529;28/06/2019;42,28;28/06/2019;0;Liberado
03.240.516/0001-00;COMERCIO DE CALCADOS DI GASPI II LTDA;8527;28/06/2019;79,99;28/06/2019;265,3;Liberado
05.863.083/0001-66;AUTO POSTO UNIPO LTDA;808379;28/06/2019;100;28/06/2019;0,43;Liberado
75.315.333/0048-72;ATACADAO S A;18925;28/06/2019;193,68;28/06/2019;114,92;Liberado
75.315.333/0048-72;ATACADAO S A;18924;28/06/2019;11,73;28/06/2019;6,95;Liberado
11.200.418/0004-01;GFG COMERCIO DIGITAL LTDA;18482861;28/06/2019;42,28;28/06/2019;0;Liberado
29.606.766/0014-10;EA9 FASHION COMERCIO DE ROUPAS E CALCADOS LTDA;7375;28/06/2019;39,99;28/06/2019;22,34;Liberado
29.780.938/0002-34;LL comercio de instrumentos musicais LTDA;2172;28/06/2019;59,9;28/06/2019;0;Liberado
61.116.828/0001-02;CALVO COM E IMPORTACAO LT;8849;28/06/2019;304,05;28/06/2019;68,89;Liberado
30.010.454/0001-04;RL ALIMENTOS LTDA;7191;28/06/2019;47,03;28/06/2019;5,45;Liberado
47.508.411/0288-32;COMPANHIA BRASILEIRA DE DISTRIBUICAO;132743;28/06/2019;6,59;28/06/2019;0;Liberado
27.720.551/0001-86;AUTO POSTO ESTACAO BELENZINHO LTDA;188831;28/06/2019;30;28/06/2019;0;Liberado
47.508.411/0043-05;COMPANHIA BRASILEIRA DE DISTRIBUICAO;104415;28/06/2019;75,04;28/06/2019;0;Liberado
65.833.410/0001-69;BRASLIMPO COMERCIAL LTDA;511184;28/06/2019;515,75;28/06/2019;0;Liberado
45.543.915/0641-55;CARREFOUR COM E IND LTDA;150817;28/06/2019;264,76;28/06/2019;0;Liberado
61.585.865/1413-08;RAIA DROGASIL S A;22915;28/06/2019;14,97;28/06/2019;0;Liberado
10.290.557/0001-68;SALES EQUIP. E PROD. HIG. PROF. LTDA.;2973773;28/06/2019;732,77;28/06/2019;0;Liberado
47.508.411/1665-50;COMPANHIA BRASILEIRA DE DISTRIBUICAO;105379;28/06/2019;65,27;28/06/2019;0;Liberado
15.640.971/0002-54;SAPORI DEL GIORNO GASTRONOMIA LTDA;10328;28/06/2019;19;28/06/2019;0;Liberado
11.857.685/0001-03;GG ALIMENTACAO LTDA;37373;28/06/2019;18,16;28/06/2019;12,17;Liberado
06.057.223/0292-34;SENDAS DISTRIBUIDORA S A;238651;28/06/2019;87,43;28/06/2019;0;Liberado
12.539.517/0002-13;707 AUTO SERVICO DE ALIMENTOS LTDA;242533;28/06/2019;57,58;28/06/2019;4,43;Liberado
10.290.557/0001-68;SALES EQUIP. E PROD. HIG. PROF. LTDA.;2973700;28/06/2019;388,31;28/06/2019;0;Liberado
10.290.557/0001-68;SALES EQUIP. E PROD. HIG. PROF. LTDA.;2973701;28/06/2019;755,34;28/06/2019;0;Liberado
45.543.915/0357-24;CARREFOUR COM E IND LTDA;114485;28/06/2019;59,83;28/06/2019;0;Liberado
27.385.802/0001-13;KALILI IBIRAPUERA EIRELI;79917;28/06/2019;26,43;28/06/2019;34,41;Liberado
47.508.411/1698-19;COMPANHIA BRASILEIRA DE DISTRIBUICAO;110699;28/06/2019;316,77;28/06/2019;0;Liberado
47.508.411/0486-04;COMPANHIA BRASILEIRA DE DISTRIBUICAO;93483;28/06/2019;68,9;28/06/2019;0;Liberado
02.916.265/0241-82;JBS S A;76939;28/06/2019;105,31;28/06/2019;0;Liberado
67.616.128/0001-55;MERCADINHO AYUMI LTDA;156070;28/06/2019;641,67;28/06/2019;117,5;Liberado
49.930.415/0001-53;H ROMANO e CIA LTDA;2402;28/06/2019;210;28/06/2019;0,24;Liberado
47.508.411/0929-21;COMPANHIA BRASILEIRA DE DISTRIBUICAO;88232;28/06/2019;163,97;28/06/2019;0;Liberado
67.616.128/0001-55;MERCADINHO AYUMI LTDA;156046;28/06/2019;271,31;28/06/2019;49,68;Liberado
11.345.087/0001-55;David Gomes Lojas de Variedades - ME;19728;28/06/2019;104,5;28/06/2019;0;Liberado
66.526.542/0001-00;TINTAS FAMOSAS COMERCIAL DE TINTAS LTDA;13106;28/06/2019;40,8;29/06/2019;8,66;Liberado
49.930.415/0001-53;H ROMANO e CIA LTDA;2401;28/06/2019;210;28/06/2019;0,24;Liberado
62.545.579/0008-00;CARREFOUR COM E IND LTDA;60548;28/06/2019;107,27;28/06/2019;11,66;Liberado
74.681.065/0001-86;BOOK TOY LIVRARIA E EDITORA LTDA;703;28/06/2019;187;01/07/2019;265,3;Liberado
61.267.019/0001-93;PADARIA E CONFEITARIA FAMALICENSE LTDA - EPP;1597;28/06/2019;179;28/06/2019;0;Liberado
61.116.828/0001-02;CALVO COMERCIO E IMPORTACAO LTDA;479182;28/06/2019;143,8;28/06/2019;0;Liberado
61.116.828/0001-02;CALVO COMERCIO E IMPORTACAO LTDA;479183;28/06/2019;1145,84;28/06/2019;0;Liberado
07.611.230/0001-36;M C AFONSO COMERCIO DE PAES E DOCES LTDA;426631;28/06/2019;8,22;28/06/2019;1,49;Liberado
61.533.949/0001-41;S.A O ESTADO DE S.PAULO;9912032;28/06/2019;119,9;28/06/2019;0;Liberado
61.412.110/0042-23;DROGARIA SAO PAULO S/A;393382;28/06/2019;13,48;01/07/2019;0;Liberado
05.868.574/0004-42;Com. Zaragoza Import. Export. Ltda;401093;28/06/2019;233,33;01/07/2019;0;Liberado
08.515.856/0001-01;CASA DE CHA GAROA LTDA - ME;562523;28/06/2019;8;02/07/2019;15,59;Liberado
67.616.128/0001-55;MERCADINHO AYUMI LTDA - 1;37394;28/06/2019;271,31;28/06/2019;0;Liberado
67.616.128/0001-55;MERCADINHO AYUMI LTDA - 1;37395;28/06/2019;641,67;28/06/2019;0;Liberado
20.550.312/0001-86;CEARA AUTO PECAS EIRELI - ME;7;28/06/2019;1170;28/06/2019;0;Liberado
14.428.249/0001-07;BIG X PICANHA;209015;28/06/2019;30,8;05/07/2019;151,13;Liberado
19.869.558/0001-36;RAH - COM. DE PANIFICACAO EIRELI;463727;28/06/2019;79,3;04/07/2019;0,58;Liberado
13.533.862/0001-21;CHIBRAS SUPERMERCADO LTDA - EPP;208179;28/06/2019;64,42;08/07/2019;2,72;Liberado
61.099.834/0007-86;ARTHUR LUNDGREN TECIDOS S/A - CP;94139;28/06/2019;24,98;08/07/2019;0;Liberado
20.375.316/0001-75;P.J.BOLIZAN BAR E RESTAURANTE LTDA;46983;28/06/2019;35,17;11/07/2019;0,44;Liberado
05.850.111/0001-00;CHOCOPOINT 2 EIRELI - EPP;223979;28/06/2019;6,6;15/07/2019;0;Liberado
01.937.635/0013-16;SONDA SUPERMERCADOS EXPORTA??O E IMPORTA;395388;28/06/2019;80,02;29/06/2019;9,22;Liberado
47.508.411/0012-09;ECIA BRASILEIRA DE DISTRIBUICAO F;239133;28/06/2019;64,65;29/06/2019;0;Liberado
61.585.865/0183-60;RAIA DROGASIL S.A.;378021;28/06/2019;615,26;07/08/2019;0;Liberado
47.508.411/0947-03;COMPANHIA BRASILEIRA DE DISTRIBUICAO;176419;27/06/2019;7,75;27/06/2019;0;Liberado
61.116.828/0001-02;CALVO COM E IMPORTACAO LT;34274;27/06/2019;96,28;27/06/2019;21,81;Liberado
45.827.425/0020-70;SUPERMERCADOS IRMAOS LOPES S A;51084;27/06/2019;19,41;27/06/2019;11,57;Liberado
02.795.831/0001-22;PANIFICADORA E DOCEIRA PORTAL DO PADEIRO LTDA;61111;27/06/2019;26,79;27/06/2019;0,07;Liberado
61.412.110/0978-09;DROGARIA SAO PAULO S A;5011;27/06/2019;33,04;27/06/2019;0;Liberado
11.379.600/0001-29;PADARIA E CONVENIENCIA SILVEIRA LTDA;142284;27/06/2019;9,92;27/06/2019;0,1;Liberado
21.301.622/0001-20;COMERCIO VAREJISTA DE COMBUSTIVEIS M R J P LTDA;344416;27/06/2019;123,09;27/06/2019;0;Liberado
24.503.424/0001-37;SOARES MENDONCA SUPERMERCADO DO CONCEICAO LTDA;19528;27/06/2019;83,61;27/06/2019;0;Liberado
61.412.110/0915-25;DROGARIA SAO PAULO S A;39456;27/06/2019;42,71;27/06/2019;0;Liberado
06.057.223/0263-08;SENDAS DISTRIBUIDORA S A;60178;27/06/2019;650,85;27/06/2019;0;Liberado
20.586.592/0001-82;THE JUICE LAB FOOD SERVICE LTDA;16445;27/06/2019;69,8;27/06/2019;0;Liberado
62.480.041/0001-80;AUTO POSTO PARELHEIROS LTDA;21261;27/06/2019;30;27/06/2019;0;Liberado
03.139.761/0030-51;NOVASOC COMERCIAL LTDA;372988;27/06/2019;80;27/06/2019;0,37;Liberado
23.458.546/0001-96;ROT. E AÇOUGUE BOI DA PRAÇA EIRELI EPP;1289;27/06/2019;973;27/06/2019;0;Liberado
22.685.304/0002-53;NAZIH TAHA GHUNEIM EIRELI;2979;27/06/2019;587,75;27/06/2019;0;Liberado
08.824.629/0001-68;MERCADINHO e ROTISSERIE BOA PRACA LTDA;154796;27/06/2019;24,72;27/06/2019;0;Liberado
22.685.304/0002-53;NAZIH TAHA GHUNEIM EIRELI;2978;27/06/2019;1456,75;27/06/2019;0;Liberado
04.908.981/0001-20;M.BOOKS DO BRASIL EDITORA LTDA.;57393;27/06/2019;597;27/06/2019;0;Liberado
04.908.981/0001-20;M.BOOKS DO BRASIL EDITORA LTDA.;57382;27/06/2019;597;27/06/2019;0;Liberado
00.585.304/0001-68;PIRINEUS ARRANJOS FLORAIS E DECORACOES DE INTERIO;191;27/06/2019;120;27/06/2019;85,82;Liberado
43.283.811/0173-97;KALUNGA COMERCIO E INDUSTRIA GRAFICA LTDA;318124;27/06/2019;89,9;27/06/2019;0;Liberado
43.283.811/0173-97;Kalunga Comercio e Industria Grafica Ltda;115542;27/06/2019;89,9;27/06/2019;0;Liberado
47.508.411/0002-37;COMPANHIA BRASILEIRA DE DISTRIBUICAO;61367;27/06/2019;65,89;27/06/2019;0;Liberado
49.930.415/0001-53;H ROMANO e CIA LTDA;2398;27/06/2019;120;27/06/2019;0,13;Liberado
05.828.732/0059-04;VMT TELECOMUNICACOES LTDA;3963;27/06/2019;12;27/06/2019;27,73;Liberado
12.356.100/0024-20;BMP UTILIDADES DOMESTICAS S A;94179;27/06/2019;69,43;27/06/2019;99,92;Liberado
