CNPJ emit.;Emitente;No.;Data Emissão;Valor NF;Data Registro;Créditos;Situação do Crédito
53.153.938/0069-04;COBASI COMERCIO DE PRODUTOS BASICOS E INDUSTRIALIZADOS S A;71923;30/06/2021;95,99;30/06/2021;28,21;Liberado
52.659.638/0002-13;FELTRIN E CARDAMONE COMERCIO DE VEICULOS E SERVICOS LTDA.;11152;30/06/2021;410,91;30/06/2021;0;Liberado
15.687.358/0001-01;M C DE QUEIROZ DROGARIA LTDA;112675;30/06/2021;17,95;30/06/2021;0,9;Liberado
55.466.593/0001-78;DROGARIA MATRIZ DO IPIRANGA LTDA;299378;30/06/2021;13,9;30/06/2021;0,59;Liberado
18.328.118/0013-42;PET CENTER COMERCIO E PARTICIPACOES S.A;150484;30/06/2021;123,57;30/06/2021;0;Liberado
27.040.804/0001-70;EMB COMERCIO DE MATERIAIS PARA CONSTRUCAO EIRELI;30445;30/06/2021;63,87;30/06/2021;2,75;Liberado
09.223.844/0001-76;OZ MATERIAIS PARA CONSTRUCAO LTDA;77052;30/06/2021;2035;30/06/2021;0;Liberado
09.393.663/0001-98;ENZO BABY LTDA;1753;30/06/2021;60;30/06/2021;0;Liberado
60.658.762/0003-73;ARMARINHO AMBAR LTDA;100877;30/06/2021;527,25;30/06/2021;0;Liberado
10.221.487/0001-96;CLR FOR KIDS COMERCIO DE ROUPAS INFANTIS LTDA;13725;30/06/2021;219,8;30/06/2021;29,96;Liberado
92.754.738/0223-01;LOJAS RENNER S.A.;75;30/06/2021;828,6;30/06/2021;0;Liberado
59.276.790/0028-03;COMERCIAL OSWALDO CRUZ LIMITADA;23541;30/06/2021;41,36;30/06/2021;3,49;Liberado
11.217.545/0001-70;DANIEL GONCALVES LOPES;23693;30/06/2021;231;30/06/2021;0;Liberado
43.093.327/0001-68;COMERCIAL KANGURU LTDA;217070;30/06/2021;89,19;30/06/2021;0;Liberado
43.093.327/0001-68;COMERCIAL KANGURU LTDA;217069;30/06/2021;155,42;30/06/2021;0;Liberado
02.952.485/0009-04;ZARA BRASIL LTDA;87323;30/06/2021;705;30/06/2021;127,96;Liberado
10.290.557/0001-68;SALES EQUIP. E PROD. HIG. PROF. LTDA.;3937460;30/06/2021;656,95;30/06/2021;0;Liberado
55.572.358/0001-80;NORTON LAZARINI ME;21636;30/06/2021;150;30/06/2021;0;Liberado
07.695.007/0032-10;LOJAS UNIAO 1A99 SA;16175;30/06/2021;139,91;30/06/2021;46,47;Liberado
92.754.738/0047-45;LOJAS RENNER S.A.;4000;30/06/2021;79,9;30/06/2021;0;Liberado
10.304.207/0002-94;ON BRASIL COMERCIO DE ALIMENTOS LTDA;65749;30/06/2021;116,77;30/06/2021;17,12;Liberado
04.742.665/0001-21;MERCADO VIOLETA LTDA;82393;30/06/2021;25,46;30/06/2021;3,03;Liberado
31.994.257/0001-30;SAO MIGUEL PORTAS E ESQUADRIAS LTDA;860;30/06/2021;630;30/06/2021;0;Liberado
04.742.665/0001-21;MERCADO VIOLETA LTDA;82390;30/06/2021;28,2;30/06/2021;3,36;Liberado
61.585.865/0027-90;RAIA DROGASIL S A;20969;30/06/2021;120,41;30/06/2021;13,19;Liberado
45.842.622/0019-24;VALDAC LTDA - IBS (ANTIGA IBW);4019;30/06/2021;391,79;30/06/2021;0;Liberado
10.290.557/0001-68;SALES EQUIP. E PROD. HIG. PROF. LTDA.;3937291;30/06/2021;274,84;30/06/2021;0;Liberado
45.242.914/0417-15;CeA MODAS S A;8306;30/06/2021;49,98;30/06/2021;86,73;Liberado
01.157.555/0016-90;TENDA ATACADO SA;137425;30/06/2021;345,26;30/06/2021;0;Liberado
07.116.306/0009-04;SONEDA PERFUMARIA LTDA;97733;30/06/2021;39,65;30/06/2021;0,63;Liberado
12.356.100/0036-64;BMP UTILIDADES DOMESTICAS S A;41035;30/06/2021;49,99;30/06/2021;48,93;Liberado
54.562.889/0001-20;SUPERMERCADO TOK LEVE LTDA;119112;30/06/2021;98,34;30/06/2021;2,23;Liberado
19.258.782/0001-91;FOCO CONFECCOES LTDA;7132;30/06/2021;216,3;30/06/2021;11,24;Liberado
37.653.542/0001-73;THE COFFEE MOEMA LTDA;20207;30/06/2021;14,9;30/06/2021;4,47;Liberado
67.616.128/0001-55;AYUMI SUPERMERCADOS LTDA;243445;30/06/2021;116,18;30/06/2021;16,58;Liberado
50.588.409/0005-72;STUDIO MICKEY PRESENTES FINOS LTDA;44153;30/06/2021;908,4;30/06/2021;183,77;Liberado
06.057.223/0248-60;SENDAS DISTRIBUIDORA S A;122968;30/06/2021;309,67;30/06/2021;0;Liberado
35.705.066/0002-42;EI BELEZA SERVICOS;37105;30/06/2021;234,5;01/07/2021;0;Liberado
47.508.411/0957-85;CIA BRASILEIRA DE DISTRIBUICAO;85223;30/06/2021;36,97;30/06/2021;0;Liberado
20.981.996/0001-70;COSTA BARROS COMERCIO DE UTILIDADES DOMESTICAS LT;39732;30/06/2021;20,98;30/06/2021;0;Liberado
19.842.256/0001-74;H D C MATERIAIS PARA CONSTRUCOES LTDA;5343;30/06/2021;25,9;30/06/2021;2,02;Liberado
10.726.930/0001-80;R V MADEIRAS E FERRAGENS LTDA;500;30/06/2021;541,85;30/06/2021;0;Liberado
37.996.754/0001-53;SCALINY COMERCIO DE ROUPAS E CALCADOS LTDA;11198;30/06/2021;169,98;30/06/2021;10,82;Liberado
44.480.747/0001-60;ANDORINHA SUPERMERCADO LT;132679;30/06/2021;15,57;30/06/2021;0,29;Liberado
45.242.914/0178-49;CeA MODAS S A;10603;30/06/2021;189,97;30/06/2021;179,84;Liberado
15.436.940/0008-71;AMAZON SERVICOS DE VAREJO DO BRASIL LTDA;12681398;30/06/2021;39,9;30/06/2021;0;Liberado
61.412.110/0072-49;DROGARIA SAO PAULO S.A;102779;30/06/2021;49,12;30/06/2021;0;Liberado
47.508.411/0486-04;CIA BRASILEIRA DE DISTRIBUICAO;79531;30/06/2021;3,31;30/06/2021;0;Liberado
45.543.915/0742-07;CARREFOUR COM. E IND. LTDA;44110;30/06/2021;81,62;30/06/2021;0;Liberado
26.563.652/0070-50;REDE INTEGRADA DE LOJAS DE CONVENIENCIA E PROXIMIDADE S A;60;30/06/2021;11,95;30/06/2021;0;Liberado
45.543.915/0012-34;CARREFOUR COMERCIO E INDUSTRIA LTDA;152270;30/06/2021;92,18;30/06/2021;0;Liberado
63.089.239/0001-08;LANCHONETE ZIP ZIP LTDA;2841;30/06/2021;52,69;30/06/2021;11,02;Liberado
63.089.239/0001-08;LANCHONETE ZIP ZIP LTDA;2842;30/06/2021;38,17;30/06/2021;7,98;Liberado
15.183.770/0001-94;AUTO POSTO FLOR DE LOTUS EIRELI;174106;30/06/2021;57,19;30/06/2021;0;Liberado
01.937.635/0020-45;SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S A;145856;30/06/2021;142,44;30/06/2021;7,49;Liberado
26.966.313/0001-92;FRIGORIFICO BOI DO ORIENTE LTDA;196368;30/06/2021;78,73;30/06/2021;3,47;Liberado
47.508.411/1049-54;CIA BRASILEIRA DE DISTRIBUICAO;35;30/06/2021;11,75;30/06/2021;0;Liberado
61.585.865/0160-74;RAIA DROGASIL S.A.;475342;30/06/2021;274,5;30/06/2021;15,03;Liberado
06.057.223/0244-37;SENDAS DISTRIBUIDORA S A;239235;30/06/2021;108,02;30/06/2021;0;Liberado
44.480.747/0001-60;ANDORINHA SUPERMERCADO LT;175672;30/06/2021;786,58;30/06/2021;15,11;Liberado
30.216.265/0001-92;QUINTA D AIRES RESTAURANTES LTDA;108990;30/06/2021;48,78;30/06/2021;0;Liberado
23.790.020/0001-09;CHOCOLATERIA SCHNOOR TUIUTI LTDA;61724;30/06/2021;9,9;30/06/2021;0;Liberado
58.340.787/0001-10;ANTONIO PRIMARANO;61490;30/06/2021;108;30/06/2021;0;Liberado
47.508.411/1039-82;CIA BRASILEIRA DE DISTRIBUICAO;78626;30/06/2021;5,9;30/06/2021;0;Liberado
13.966.625/0006-69;TESOURO DO MAR RESTAURANTE LIMITADA;3431;30/06/2021;27,9;30/06/2021;0;Liberado
28.859.624/0001-88;SACOLAO VILA DAS MERCES LTDA;218073;30/06/2021;79,29;30/06/2021;2,19;Liberado
47.508.411/0067-82;CIA BRASILEIRA DE DISTRIBUICAO;56695;30/06/2021;75,88;30/06/2021;0;Liberado
47.508.411/0006-60;CIA BRASILEIRA DE DISTRIBUICAO;90704;30/06/2021;461,56;30/06/2021;0;Liberado
01.438.784/0063-08;LEROY MERLIN COMPANHIA BRASILEIRA DE BRICOLAGEM;165699;30/06/2021;619,8;30/06/2021;0;Liberado
23.602.054/0002-03;SUPERMERCADO HIGAS PRIMAVERA LTDA;71263;30/06/2021;15,21;30/06/2021;0,44;Liberado
01.874.166/0012-52;MASTER ATS SUPERMERCADOS LTDA;14563;30/06/2021;60,52;30/06/2021;4,23;Liberado
23.602.054/0002-03;SUPERMERCADO HIGAS PRIMAVERA LTDA;71262;30/06/2021;14,76;30/06/2021;0,42;Liberado
00.388.123/0001-41;COMERCIAL VENAPOLI LTDA;11569;30/06/2021;11,7;30/06/2021;4,14;Liberado
06.626.253/0896-24;EMPREENDIMENTOS PAGUE MENOS S A;141988;30/06/2021;157,97;30/06/2021;6,16;Liberado
11.434.691/0001-58;E. M. O. Destro Minimercado;114;30/06/2021;122,4;30/06/2021;0;Liberado
23.213.956/0002-58;LUCAS HOME EIRELI;10549;30/06/2021;657,93;30/06/2021;0;Liberado
61.069.639/0001-18;ARMARINHOS SANTA CECILIA LTDA;68644;30/06/2021;140,13;30/06/2021;0;Liberado
02.101.283/0001-93;Intens Confecções Ltda;23146;30/06/2021;119,9;30/06/2021;0;Liberado
28.378.005/0001-71;COMERCIAL DE CARNES E ALIMENTOS REDEBOI LTDA;63481;30/06/2021;26,74;30/06/2021;0;Liberado
45.543.915/0358-05;CARREFOUR COM. E IND. LTDA;132373;30/06/2021;294,91;30/06/2021;0;Liberado
56.582.596/0001-30;JOSE FRANCISCO GALDINO DE CARVALHO EPP;13602;30/06/2021;35;30/06/2021;0;Liberado
02.512.459/0001-08;DROGARIA LACRETA LOPES LTDA;9576;30/06/2021;43,69;30/06/2021;20,58;Liberado
47.508.411/0002-37;CIA BRASILEIRA DE DISTRIBUICAO;126202;30/06/2021;77,36;30/06/2021;0;Liberado
07.714.978/0001-64;MEYER E SCHWARZWALDER ALIMENTOS LTDA;19344;30/06/2021;34,78;30/06/2021;2,16;Liberado
23.602.054/0002-03;SUPERMERCADO HIGAS PRIMAVERA LTDA;43684;30/06/2021;19,27;30/06/2021;0,56;Liberado
15.436.940/0008-71;AMAZON SERVICOS DE VAREJO DO BRASIL LTDA;12668056;30/06/2021;44,42;30/06/2021;0;Liberado
02.299.215/0001-80;HM HM SUPERMERCADOS LTDA;222443;30/06/2021;582,72;30/06/2021;6,79;Liberado
02.445.185/0001-73;BRASIL RACING COMERCIO DE PRODUTOS ESPORTIVOS LTDA;57818;30/06/2021;145,08;30/06/2021;0;Liberado
37.381.782/0001-66;CELEIRO DAS FRUTAS LTDA;22790;30/06/2021;60,8;30/06/2021;0;Liberado
01.753.103/0001-95;AMAURI PEREZ CARDOSO;970;30/06/2021;94,9;30/06/2021;12,08;Liberado
08.626.431/0001-70;CENTRAL CABOS COM DE CONEXOES ELETRONICAS LTDA ME;81149;30/06/2021;39,95;30/06/2021;0;Liberado
02.928.162/0001-10;COML DE ALIMENTOS TAKARA MUTINGA LTDA;278333;30/06/2021;70;30/06/2021;11,47;Liberado
56.757.388/0001-24;PERFUMARIA FLORIBELLA LTDA;13350;30/06/2021;142,75;30/06/2021;2,59;Liberado
45.543.915/0427-71;CARREFOUR COMERCIO E INDUSTRIA LTDA;225366;30/06/2021;103,7;30/06/2021;0;Liberado
67.616.128/0001-55;AYUMI SUPERMERCADOS LTDA;495262;30/06/2021;14,99;30/06/2021;1,06;Liberado
45.841.368/0001-10;DEPOSITO NILO MATERIAIS PARA CONSTRUCAO LTDA;92717;30/06/2021;43,88;30/06/2021;32,16;Liberado
67.616.128/0001-55;AYUMI SUPERMERCADOS LTDA;243309;30/06/2021;197,92;30/06/2021;14,12;Liberado
32.877.442/0001-07;ALBUQUERQUE BATISTA ELETRO LTDA;45959;30/06/2021;17,98;30/06/2021;0;Liberado
47.508.411/0965-95;CIA BRASILEIRA DE DISTRIBUICAO;81525;30/06/2021;108,34;30/06/2021;0;Liberado
57.885.329/0004-47;MAKFRIGO REFRIGERACAO LTDA;21345;30/06/2021;166,9;30/06/2021;0;Liberado
57.885.329/0004-47;MAKFRIGO REFRIGERACAO LTDA;21344;30/06/2021;70,34;30/06/2021;0;Liberado
47.508.411/1706-63;CIA BRASILEIRA DE DISTRIBUICAO;92822;30/06/2021;48,55;30/06/2021;0;Liberado
61.412.110/0422-30;DROGARIA SAO PAULO S.A;46012;30/06/2021;79;30/06/2021;0;Liberado
03.253.797/0001-27;A B T PRODUCAO E COMERCIO DE ORGANICOS LTDA;73330;30/06/2021;134,9;30/06/2021;0;Liberado
04.742.665/0001-21;MERCADO VIOLETA LTDA;108978;30/06/2021;6,62;30/06/2021;0,79;Liberado
37.943.415/0001-09;GIULIANA MARKET INTERMEDIACAO E AGENCIAMENTO DE SERVICOS LTD;510979;30/06/2021;0;30/06/2021;0;Liberado
37.943.415/0001-09;GIULIANA MARKET INTERMEDIACAO E AGENCIAMENTO DE SERVICOS LTD;510978;30/06/2021;306,6;30/06/2021;0;Liberado
15.436.940/0002-86;AMAZON SERVICOS DE VAREJO DO BRASIL LTDA;32298231;30/06/2021;34,02;30/06/2021;0;Liberado
03.439.316/0033-50;CONSTRUDECOR S.A - CUMBICA CD;4709231;30/06/2021;1389,81;30/06/2021;0;Liberado
15.436.940/0008-71;AMAZON SERVICOS DE VAREJO DO BRASIL LTDA;12633014;30/06/2021;99,98;30/06/2021;0;Liberado
47.960.950/0897-85;MAGAZINE LUIZA S/A;36377;30/06/2021;55,9;30/06/2021;0;Liberado
30.297.195/0002-25;FACI.LY SOLUCOES E TECNOLOGIA LTDA.;4726504;30/06/2021;3,87;30/06/2021;0;Liberado
67.616.128/0001-55;AYUMI SUPERMERCADOS LTDA - 1;50987;30/06/2021;197,92;30/06/2021;0;Liberado
67.616.128/0001-55;AYUMI SUPERMERCADOS LTDA - 1;50988;30/06/2021;14,99;30/06/2021;0;Liberado
45.242.914/0022-21;C&A MODAS S/A ( STS/150 );49132;30/06/2021;140,99;30/06/2021;0;Liberado
30.297.195/0002-25;FACI.LY SOLUCOES E TECNOLOGIA LTDA.;4655907;30/06/2021;9,59;30/06/2021;0;Liberado
15.436.940/0008-71;AMAZON SERVICOS DE VAREJO DO BRASIL LTDA;12615893;29/06/2021;71,98;29/06/2021;0;Liberado
15.436.940/0003-67;AMAZON SERVICOS DE VAREJO DO BRASIL LTDA;14772807;29/06/2021;249;29/06/2021;0;Liberado
15.436.940/0003-67;AMAZON SERVICOS DE VAREJO DO BRASIL LTDA;14771836;29/06/2021;173,7;29/06/2021;0;Liberado
10.250.585/0002-32;5M COMERCIO ATACADISTA E VAREJISTA DE ALIMENTOS LTDA;106380;29/06/2021;36,75;29/06/2021;0,25;Liberado
33.041.260/1614-19;VIA VAREJO S/A;10778910;29/06/2021;198,9;29/06/2021;0;Liberado
47.508.411/0216-68;CIA BRASILEIRA DE DISTRIBUICAO;273936;29/06/2021;224,92;29/06/2021;0;Liberado
45.543.915/0230-41;CARREFOUR COM. E IND. LTDA;65020;29/06/2021;36,35;29/06/2021;0;Liberado
47.508.411/0893-86;CIA BRASILEIRA DE DISTRIBUICAO;51673;29/06/2021;51,08;29/06/2021;0;Liberado
06.057.223/0269-95;SENDAS DISTRIBUIDORA S A;230116;29/06/2021;1065,3;29/06/2021;0;Liberado
15.436.940/0002-86;AMAZON SERVICOS DE VAREJO DO BRASIL LTDA;32290894;29/06/2021;90;29/06/2021;0;Liberado
15.436.940/0002-86;AMAZON SERVICOS DE VAREJO DO BRASIL LTDA;32290876;29/06/2021;90;29/06/2021;0;Liberado
45.543.915/0315-75;CARREFOUR COMERCIO E INDUSTRIA LTDA;320628;29/06/2021;176,72;29/06/2021;0,79;Liberado
01.438.784/0017-64;LEROY MERLIN COMPANHIA BRASILEIRA DE BRICOLAGEM;50606;29/06/2021;72,44;29/06/2021;0;Liberado
61.412.110/0700-13;DROGARIA SAO PAULO S.A;51003;29/06/2021;340,92;29/06/2021;0;Liberado
45.543.915/0344-00;CARREFOUR COMERCIO E INDUSTRIA LTDA;125517;29/06/2021;74,48;29/06/2021;0;Liberado
19.814.150/0001-67;CHIBA COMERCIO DE ALIMENTOS LTDA;95120;29/06/2021;59,8;29/06/2021;37,35;Liberado
61.412.110/0700-13;DROGARIA SAO PAULO S.A;50160;29/06/2021;200,25;29/06/2021;0;Liberado
08.824.629/0001-68;MERCADINHO e ROTISSERIE BOA PRACA LTDA;609862;29/06/2021;12,38;29/06/2021;2,12;Liberado
44.480.747/0001-60;ANDORINHA SUPERMERCADO LT;183383;29/06/2021;82,86;29/06/2021;1,59;Liberado
75.315.333/0060-69;ATACADAO S A;147572;29/06/2021;586,44;29/06/2021;0;Liberado
92.754.738/0480-17;LOJAS RENNER S/A LJ 900;1035225;29/06/2021;41,79;29/06/2021;0;Liberado
18.328.118/0094-08;PET CENTER COMERCIO E PARTICIPACOES S A;95743;29/06/2021;165,97;29/06/2021;1,24;Liberado
45.543.915/0328-90;CARREFOUR COMERCIO E INDUSTRIA LTDA;133501;29/06/2021;214,77;29/06/2021;0;Liberado
13.533.862/0001-21;CHIBRAS SUPERMERCADO LTDA;7250;29/06/2021;112,14;29/06/2021;0;Liberado
43.283.811/0068-67;Kalunga SA;126854;29/06/2021;25;29/06/2021;0;Liberado
43.283.811/0068-67;KALUNGA SA;551345;29/06/2021;25;29/06/2021;0;Liberado
62.270.186/0011-28;PRECOLANDIA COMERCIAL LTDA - C.O.L.;496492;29/06/2021;449,7;29/06/2021;0;Liberado
47.508.411/1038-00;CIA BRASILEIRA DE DISTRIBUICAO;88505;29/06/2021;31,92;29/06/2021;0;Liberado
47.508.411/1038-00;CIA BRASILEIRA DE DISTRIBUICAO;88504;29/06/2021;122,46;29/06/2021;0;Liberado
47.508.411/1038-00;CIA BRASILEIRA DE DISTRIBUICAO;88503;29/06/2021;25,73;29/06/2021;0;Liberado
46.250.981/0002-07;CATO, ANTONIALE & CIA LTDA;54393;29/06/2021;139,16;29/06/2021;3,55;Liberado
61.412.110/1005-32;DROGARIA SAO PAULO SA (DSP2180);466866;29/06/2021;264,16;29/06/2021;0;Liberado
45.543.915/0357-24;CARREFOUR COMERCIO E INDUSTRIA LTDA;118874;29/06/2021;93,42;29/06/2021;0;Liberado
19.029.110/0002-95;RMS CONFEITARIA LTDA;72827;29/06/2021;100,94;29/06/2021;0;Liberado
02.914.460/0333-26;SEARA ALIMENTOS LTDA;52187;29/06/2021;276,06;29/06/2021;0;Liberado
15.076.718/0001-39;MAC COMERCIO DE PANIFICACAO EIRELI;5074;29/06/2021;62,97;29/06/2021;0,68;Liberado
61.412.110/0943-89;DROGARIA SAO PAULO SA;34684;29/06/2021;33,48;29/06/2021;0;Liberado
61.585.865/1140-84;RAIA DROGASIL S A;98916;29/06/2021;70,89;29/06/2021;2,78;Liberado
05.066.919/0002-82;VDS COMERCIAL LTDA;34193;29/06/2021;28,8;29/06/2021;0;Liberado
52.537.917/0001-23;R T COMERCIO DE FERRAGENS E FERRAMENTAS LTDA;11561;29/06/2021;434,85;29/06/2021;0;Liberado
45.495.694/0021-67;SUPER MERCADO SAO ROQUE LTDA;329267;29/06/2021;126,3;29/06/2021;2,26;Liberado
53.153.938/0069-04;COBASI COMERCIO DE PRODUTOS BASICOS E INDUSTRIALIZADOS S A;151189;29/06/2021;55,9;29/06/2021;16,43;Liberado
09.014.480/0004-67;MINI MERCADO HORTISABOR LTDA;273459;29/06/2021;37,42;29/06/2021;0,56;Liberado
46.377.727/0078-72;CAEDU COM. VAREJISTA DE ARTIGOS DO VESTUARIO LTDA.;17386;29/06/2021;69,99;29/06/2021;0;Liberado
37.111.191/0001-79;Padron Perfumaria Varejo Eletronico Ltda;8703;29/06/2021;75,85;29/06/2021;0;Liberado
10.359.397/0001-66;PAULISTA DOCES LTDA;10243;29/06/2021;52,8;29/06/2021;4,78;Liberado
61.585.865/1814-31;RAIA DROGASIL S A;133665;29/06/2021;117,61;29/06/2021;4,6;Liberado
75.315.333/0059-25;ATACADAO S A;46067;29/06/2021;123,89;29/06/2021;0;Liberado
03.840.986/0010-97;SAINT GOBAIN DISTRIBUICAO BRASIL LTDA;61290;29/06/2021;209,9;29/06/2021;49,67;Liberado
47.508.411/0973-03;CIA BRASILEIRA DE DISTRIBUICAO;130912;29/06/2021;255,04;29/06/2021;0;Liberado
04.742.665/0001-21;MERCADO VIOLETA LTDA;108884;29/06/2021;29,03;29/06/2021;3,46;Liberado
61.192.795/0023-87;DIAS PASTORINHO S A COMERCIO E INDUSTRIA;121641;29/06/2021;57,48;29/06/2021;2,81;Liberado
42.591.651/0168-13;ARCOS DOURADOS COMERCIO DE ALIMENTOS SA;63475;29/06/2021;95,6;29/06/2021;21,8;Liberado
27.016.698/0001-90;ELDORADO BIQUINI E FITNESS EIRELI;7380;29/06/2021;149;29/06/2021;0;Liberado
08.747.539/0001-10;CSP SATO SUPERMERCADO LTDA;536387;29/06/2021;105,12;29/06/2021;6,15;Liberado
52.285.582/0001-01;COMERCIAL DE MATERIAL P CONSTRUCAO SILVEIRA PEDRO LTDA;4696;29/06/2021;15,92;29/06/2021;0,33;Liberado
45.841.368/0001-10;DEPOSITO NILO MATS.CONSTR LTDA.;363817;29/06/2021;25,85;29/06/2021;0;Liberado
45.841.368/0001-10;DEPOSITO NILO MATS.CONSTR LTDA.;363813;29/06/2021;25,85;29/06/2021;0;Liberado
45.841.368/0001-10;DEPOSITO NILO MATERIAIS PARA CONSTRUCAO LTDA;92698;29/06/2021;124,95;29/06/2021;91,6;Liberado
15.436.940/0002-86;AMAZON SERVICOS DE VAREJO DO BRASIL LTDA;32281913;29/06/2021;44,9;29/06/2021;0;Liberado
61.585.865/0053-82;RAIA DROGASIL S A;16672;29/06/2021;180,77;29/06/2021;8,91;Liberado
61.585.865/0619-67;RAIA DROGASIL S A;43965;29/06/2021;252,02;29/06/2021;14,82;Liberado
57.508.426/0025-45;COOP COOPERATIVA DE CONSUMO;89586;29/06/2021;28,48;29/06/2021;0;Liberado
