CNPJ emit.;Emitente;No.;Data Emissão;Valor NF;Data Registro;Créditos;Situação do Crédito
10.808.920/0001-94;COMERCIAL VAREJISTA DE GENEROS ALIMENTICIOS THBF EIRELI;111388;31/12/2019;43,15;31/12/2019;10,09;Liberado
05.889.907/0013-00;FIKBELLA PERFUMARIA LTDA;12515;31/12/2019;79,16;31/12/2019;5,81;Liberado
47.508.411/1828-31;CIA BRASILEIRA DE DISTRIBUICAO;12807;31/12/2019;5,57;31/12/2019;0;Liberado
92.754.738/0069-50;LOJAS RENNER S.A.;1139;31/12/2019;119,9;31/12/2019;0;Liberado
00.965.101/0001-05;CELSO AKIRA GOYA;82300;31/12/2019;81,73;31/12/2019;0;Liberado
47.508.411/1204-88;CIA BRASILEIRA DE DISTRIBUICAO;2832;31/12/2019;14,09;31/12/2019;0;Liberado
13.377.852/0001-44;LISSA RAQUEL BRANQUINHO HONORATO;37173;31/12/2019;75,07;31/12/2019;45,62;Liberado
13.377.852/0001-44;LISSA RAQUEL BRANQUINHO HONORATO;37174;31/12/2019;36,08;31/12/2019;21,92;Liberado
47.508.411/0619-61;CIA BRASILEIRA DE DISTRIBUICAO;11577;31/12/2019;201,27;31/12/2019;0;Liberado
49.930.415/0001-53;H ROMANO e CIA LTDA;3496;31/12/2019;200;31/12/2019;0,3;Liberado
47.508.411/2085-71;CIA BRASILEIRA DE DISTRIBUICAO;5145;31/12/2019;101,09;31/12/2019;0;Liberado
00.489.852/0001-94;PRECO CERTO DISTRIBUIDOR E COMERCIO EIRELI;298206;31/12/2019;39,96;31/12/2019;10,65;Liberado
02.916.265/0290-60;JBS S A;18498;31/12/2019;100,98;07/01/2020;0;Liberado
59.276.790/0020-48;COMERCIAL OSWALDO CRUZ LIMITADA;13439;31/12/2019;29,99;31/12/2019;4,64;Liberado
51.769.255/0005-88;COMERCIO DE MATERIAIS PARA CONSTRUCAO JOLY LTDA;72090;31/12/2019;24,9;31/12/2019;32,64;Liberado
59.276.790/0020-48;COMERCIAL OSWALDO CRUZ LIMITADA;121085;31/12/2019;104,34;08/01/2020;16,14;Liberado
26.406.079/0001-49;STUNT BURGER LTDA;140906;31/12/2019;69;31/12/2019;0;Liberado
09.078.978/0001-40;SACOLAO TAPAJOS LTDA;32854;31/12/2019;44,58;31/12/2019;0,15;Liberado
10.480.134/0002-91;TTX COMERCIO DE CALCADOS EIRELI;1049;31/12/2019;119,8;09/01/2020;0;Liberado
11.189.392/0005-29;COMERCIAL DE ALIMENTOS RED LTDA;46488;31/12/2019;166,39;31/12/2019;0;Liberado
28.981.680/0001-90;W2M MERCADO LTDA;15554;31/12/2019;284,94;31/12/2019;0;Liberado
24.958.880/0001-71;MARIA FARINHA COMERCIO DE ALIMENTOS LTDA;33067;31/12/2019;14,9;31/12/2019;51,15;Liberado
29.312.649/0001-20;BIG FESTAS COMERCIO DE DOCES EIRELI;14069;31/12/2019;73,76;31/12/2019;3,25;Liberado
03.859.537/0001-08;SUPERMERCADO NOVA ESMERALDA DE PRAIA GRANDE LTDA;102269;31/12/2019;29,86;31/12/2019;9,16;Liberado
08.807.457/0001-14;OTICA LARISSA EIRELI;870;31/12/2019;2;31/12/2019;0;Liberado
02.421.421/0127-13;TIM S.A.-Sao Paulo;591603;31/12/2019;220,06;31/12/2019;0;Liberado
13.533.862/0001-21;CHIBRAS SUPERMERCADO LTDA;23847;31/12/2019;121,75;31/12/2019;2,29;Liberado
31.663.293/0001-10;SENA SIMOES CASA DE CARNES LTDA;21382;31/12/2019;41,95;31/12/2019;3,42;Liberado
47.508.411/0002-37;CIA BRASILEIRA DE DISTRIBUICAO;9054;31/12/2019;7,78;31/12/2019;0;Liberado
43.559.079/0006-02;SUPERMERCADOS BERGAMINI LTDA;26044;31/12/2019;45,71;31/12/2019;4,91;Liberado
19.040.371/0001-25;MINIMERCADO E HORTIFRUTI RIVIEIRA LTDA;41484;31/12/2019;8,68;31/12/2019;1,82;Liberado
09.078.978/0001-40;SACOLAO TAPAJOS LTDA;61961;31/12/2019;57,23;31/12/2019;0,19;Liberado
47.508.411/0967-57;CIA BRASILEIRA DE DISTRIBUICAO;2829;31/12/2019;146,45;31/12/2019;0;Liberado
02.314.041/0003-40;IGUASPORT LTDA;222859;31/12/2019;374,94;31/12/2019;265,3;Liberado
08.271.571/0006-87;ITAMAMBUCA COMERCIO DE ALIMENTOS LTDA;131008;31/12/2019;61,63;31/12/2019;0,18;Liberado
47.508.411/0617-08;CIA BRASILEIRA DE DISTRIBUICAO;8583;31/12/2019;14,99;31/12/2019;0;Liberado
47.508.411/0617-08;CIA BRASILEIRA DE DISTRIBUICAO;5330;31/12/2019;44,48;31/12/2019;0;Liberado
47.508.411/0929-21;CIA BRASILEIRA DE DISTRIBUICAO;9437;31/12/2019;162,53;31/12/2019;0;Liberado
03.912.983/0001-20;J C PIERRE ALIMENTOS;4901;31/12/2019;86,1;31/12/2019;10,77;Liberado
45.543.915/0230-41;CARREFOUR COM. E IND. LTDA;104443;31/12/2019;36,78;31/12/2019;0;Liberado
45.543.915/0004-24;CARREFOUR COM. E IND. LTDA;46289;31/12/2019;320,07;31/12/2019;0;Liberado
45.543.915/0004-24;CARREFOUR COM. E IND. LTDA;85590;31/12/2019;180,2;31/12/2019;0;Liberado
19.870.366/0001-40;TENNESSEE SAO BERNARDO CARNES LTDA;11260;31/12/2019;185,81;31/12/2019;265,3;Liberado
75.315.333/0133-59;ATACADAO S A;80090;31/12/2019;144,79;31/12/2019;23,58;Liberado
47.508.411/0288-32;CIA BRASILEIRA DE DISTRIBUICAO;14974;31/12/2019;9,86;31/12/2019;0;Liberado
47.508.411/0965-95;CIA BRASILEIRA DE DISTRIBUICAO;14718;31/12/2019;74,71;31/12/2019;0;Liberado
01.937.635/0003-44;SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S A;20961;31/12/2019;258,99;31/12/2019;47,81;Liberado
62.401.963/0008-20;SUPERVAREJCO SAeDE LTDA;516020;31/12/2019;42,63;02/01/2020;23,9;Liberado
52.744.968/0001-26;MIL E UMA MALHAS LTDA - ME.;22415;31/12/2019;66,9;22/01/2020;265,3;Liberado
09.358.143/0002-25;SHIBATA COMERCIAL ATACADISTA DE MERCADORIAS EM GE;60851;30/12/2019;178,95;30/12/2019;26,03;Liberado
75.315.333/0211-06;ATACADAO S A;46509;30/12/2019;680,83;30/12/2019;201,64;Liberado
03.717.293/0001-10;AVANTI COM DE ALIMENTOS LT;79340;30/12/2019;49,7;30/12/2019;265,3;Liberado
42.591.651/1795-26;ARCOS DOURADOS COMERCIO DE ALIMENTOS LTDA;13911;30/12/2019;76,85;30/12/2019;217,86;Liberado
67.616.128/0001-55;MERCADINHO AYUMI LTDA;205000;30/12/2019;130,05;30/12/2019;54,2;Liberado
08.791.624/0001-86;GENTIL POINT COMERCIO DE ALIMENTOS LTDA;105514;30/12/2019;40;30/12/2019;0;Liberado
05.868.574/0008-76;COMERCIAL ZARAGOZA IMPORTACAO E EXPORTACAO LTDA;14199;30/12/2019;433,07;30/12/2019;0;Liberado
33.014.556/1719-18;LOJAS AMERICANAS S/A;10399;30/12/2019;47,14;30/12/2019;0;Liberado
31.089.847/0001-18;FF COMERCIO DE MEDICAMENTOS LTDA;38161;30/12/2019;36,6;30/12/2019;0,81;Liberado
12.891.894/0001-36;ZUCCHINNI PIZZAS e ESFIHAS LTDA;7935;30/12/2019;54,9;30/12/2019;0;Liberado
01.937.635/0022-07;SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S A;70379;30/12/2019;27,1;30/12/2019;7,94;Liberado
01.937.635/0022-07;SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S A;70378;30/12/2019;44,32;30/12/2019;12,99;Liberado
71.821.839/0020-00;THE FIFTIES COMERCIO DE ALIMENTOS LTDA;163047;30/12/2019;45;30/12/2019;60,26;Liberado
01.937.635/0015-88;SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S A;12211;30/12/2019;225,44;30/12/2019;50,05;Liberado
47.508.411/1665-50;CIA BRASILEIRA DE DISTRIBUICAO;7965;30/12/2019;115,53;30/12/2019;0;Liberado
45.543.915/0352-10;CARREFOUR COMERCIO E INDUSTRIA LTDA;213710;30/12/2019;168,19;30/12/2019;7,42;Liberado
15.436.940/0002-86;AMAZON SERVICOS DE VAREJO DO BRASIL LTDA;12942194;30/12/2019;25,88;30/12/2019;0;Liberado
45.543.915/0022-06;CARREFOUR COMERCIO E INDUSTRIA LTDA;9009;30/12/2019;12,37;30/12/2019;0;Liberado
58.023.870/0002-47;AROMA TROPICAL COMERCIO DE PERFUMES E COSMETICOS ;57011;30/12/2019;261,3;30/12/2019;3,7;Liberado
45.543.915/0357-24;CARREFOUR COMERCIO E INDUSTRIA LTDA;141054;30/12/2019;66,98;30/12/2019;0;Liberado
45.543.915/0004-24;CARREFOUR COM. E IND. LTDA;55960;30/12/2019;162,21;30/12/2019;0;Liberado
50.319.870/0001-04;SUPER MERCADO ILHA DA PRINCESA LT;53093;30/12/2019;19,47;30/12/2019;5,29;Liberado
07.293.372/0001-00;SINTOMATICA;11076;30/12/2019;27,7;30/12/2019;0;Liberado
13.423.292/0001-17;MINI MERCADO BYS LTDA;11646;30/12/2019;85,13;30/12/2019;10,05;Liberado
03.840.986/0014-10;SAINT GOBAIN DISTRIBUICAO BRASIL LTDA;422285;30/12/2019;199,4;30/12/2019;50,95;Liberado
53.558.342/0024-84;ANIS RAZUK INDUSTRIA E COMERCIO LTDA;66563;30/12/2019;54,9;30/12/2019;13,35;Liberado
61.412.110/0691-98;DROGARIA SAO PAULO S A;20548;30/12/2019;47,91;30/12/2019;0;Liberado
06.057.223/0373-34;SENDAS DISTRIBUIDORA S A;33462;30/12/2019;237,68;30/12/2019;0;Liberado
60.479.680/0012-52;PEG PESE SUPERMERCADOS IMP E EXP LTDA;148427;30/12/2019;123,49;30/12/2019;30,24;Liberado
60.479.680/0012-52;PEG PESE SUPERMERCADOS IMP E EXP LTDA;148426;30/12/2019;33,83;30/12/2019;8,28;Liberado
47.508.411/1153-01;CIA BRASILEIRA DE DISTRIBUICAO;2228;30/12/2019;173,79;30/12/2019;0;Liberado
02.795.831/0001-22;PANIFICADORA E DOCEIRA PORTAL DO PADEIRO LTDA;133199;30/12/2019;6,08;30/12/2019;0;Liberado
47.508.411/1705-82;CIA BRASILEIRA DE DISTRIBUICAO;2801;30/12/2019;119,79;30/12/2019;0;Liberado
12.782.568/0001-90;QUASAR COMERCIO DE PERFUMES E COSMETICOS LTDA - EPP;3721;30/12/2019;87,9;30/12/2019;0;Liberado
01.937.635/0013-16;SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S A;24506;30/12/2019;188,75;30/12/2019;24,79;Liberado
02.916.265/0356-21;JBS S A;5862;30/12/2019;284,34;30/12/2019;0;Liberado
01.711.296/0001-11;DROGARIA SABIN LTDA;221322;30/12/2019;19,98;30/12/2019;0,03;Liberado
49.930.415/0001-53;H ROMANO e CIA LTDA;3491;30/12/2019;100;30/12/2019;0,15;Liberado
47.508.411/1460-10;CIA BRAS. DE DISTRIBUICAO;7888;30/12/2019;2,69;30/12/2019;0;Liberado
26.855.740/0001-01;COMERCIO DE ALIMENTOS NOVA YORK LTDA;300149;30/12/2019;149,55;30/12/2019;131,59;Liberado
29.228.602/0001-82;GeS COMERCIO DE ALIMENTOS LTDA;144043;30/12/2019;22,45;30/12/2019;0,3;Liberado
47.508.411/0181-01;CIA BRASILEIRA DE DISTRIBUICAO;9256;30/12/2019;261,74;30/12/2019;0;Liberado
62.617.709/0001-98;MERCEARIA E CASA DE CARNES MONTALEGRE LTDA;13426;30/12/2019;160,52;30/12/2019;35,05;Liberado
45.543.915/0508-71;CARREFOUR COMERCIO E INDUSTRIA LTDA;89552;30/12/2019;70;30/12/2019;0,4;Liberado
61.099.834/0219-45;ARTHUR LUNDGREN TECIDOS S A CASAS PERNAMBUCANAS;32201;30/12/2019;79,99;30/12/2019;0;Liberado
60.437.647/0034-75;SILVA E BARBOSA COMERCIO DE ALIMENTOS LTDA;253850;30/12/2019;10,08;30/12/2019;10,96;Liberado
11.171.467/0008-97;KS COSMETICOS LTDA - 0008;1332;30/12/2019;209;30/12/2019;0;Liberado
01.874.166/0012-52;MASTER ATS SUPERMERCADOS LTDA;36971;30/12/2019;39,03;30/12/2019;5,85;Liberado
17.707.500/0001-60;FAURO E MACEDO COMERCIAL EIRELI;73919;30/12/2019;107,34;30/12/2019;0,74;Liberado
09.253.353/0001-78;REIMBERG COMERCIO DE ALIMENTOS E PLANTAS LTDA;58668;30/12/2019;67,32;30/12/2019;13,34;Liberado
07.096.626/0001-92;MAURICIO KANASHIRO SACOLAO;90463;30/12/2019;13,82;30/12/2019;0;Liberado
47.508.411/2388-02;CIA BRASILEIRA DE DISTRIBUICAO;9877;30/12/2019;64,12;30/12/2019;0;Liberado
10.251.138/0002-06;MERCADO DOS DOCES VILA FORMOSA COMERCIAL LTDA;65380;30/12/2019;32,64;30/12/2019;1,22;Liberado
62.857.990/0001-36;SUPERMERCADO CARIOCA LT;84140;30/12/2019;110,92;30/12/2019;0,76;Liberado
48.076.228/0019-10;ARMARINHOS FERNANDO LTDA;341390;30/12/2019;21,7;30/12/2019;14,12;Liberado
10.330.960/0001-73;BIG MANIA COMERCIO DE DOCES LTDA;12304;30/12/2019;41,19;30/12/2019;0,82;Liberado
45.543.915/0230-41;CARREFOUR COM. E IND. LTDA;62839;30/12/2019;308,53;30/12/2019;0;Liberado
02.952.485/0040-55;ZARA BRASIL LTDA;57068;30/12/2019;119;30/12/2019;253,93;Liberado
45.242.914/0302-76;CeA MODAS S A;59963;30/12/2019;69,99;30/12/2019;160,94;Liberado
58.731.662/0153-05;RI HAPPY BRINQUEDOS S A;218009;30/12/2019;10,99;30/12/2019;0;Liberado
22.575.273/0001-05;KMART MERCEARIA E PRESENTES LTDA;11583;30/12/2019;19,4;30/12/2019;0,51;Liberado
06.057.223/0353-90;SENDAS DISTRIBUIDORA S A;77473;30/12/2019;237,2;30/12/2019;0;Liberado
15.575.562/0001-30;SUZAKU COZINHA JAPONESA LTDA;6650;30/12/2019;195,64;30/12/2019;2,73;Liberado
02.125.785/0001-54;SHIN BUENO COM DE PRODS ALIMENTICIOS LTD;211863;30/12/2019;159,26;30/12/2019;1,09;Liberado
47.508.411/1813-55;CIA BRASILEIRA DE DISTRIBUICA;12816;30/12/2019;18,3;30/12/2019;0;Liberado
13.574.594/0968-78;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S ;68040;30/12/2019;28,9;30/12/2019;0,31;Liberado
47.508.411/0929-21;CIA BRASILEIRA DE DISTRIBUICAO;8999;30/12/2019;142,77;30/12/2019;0;Liberado
45.543.915/0729-21;CARREFOUR COMERCIO E INDUSTRIA LTDA;229842;30/12/2019;108,16;30/12/2019;0;Liberado
61.267.019/0001-93;PADARIA E CONFEITARIA FAMALICENSE LTDA;51120;30/12/2019;2;30/12/2019;0,03;Liberado
11.317.530/0009-31;VIRTUS COMERCIO DE ALIMENTOS LTDA;49486;30/12/2019;47,21;30/12/2019;0;Liberado
19.834.505/0008-56;SALGADO E ANGELICO RESTAURANTE E LANCHONETE LTDA;54904;30/12/2019;98,45;30/12/2019;70,37;Liberado
75.315.333/0020-71;ATACADAO S A;4069;30/12/2019;58,93;30/12/2019;25,46;Liberado
05.800.256/0036-27;ROLDAO AUTO SERVICO COMERCIO DE ALIMENTOS LTDA;88292;30/12/2019;85,02;30/12/2019;0;Liberado
11.377.588/0067-40;ADISER COMERCIO DE ALIMENTOS LTDA;167280;30/12/2019;30,9;30/12/2019;15,86;Liberado
27.231.820/0001-40;JAF CAFETERIA E LANCHONETE EIRELI;38749;30/12/2019;12;30/12/2019;0;Liberado
23.146.505/0001-64;UTILIDADES DOMESTICAS GRANJA VIANNA LTDA;40529;30/12/2019;54,52;30/12/2019;5,04;Liberado
08.022.750/0001-76;CONSECUTIVA COMERCIO DE COSMETICOS LTDA;51617;30/12/2019;65,45;30/12/2019;10,99;Liberado
21.892.925/0003-26;PONTO SANTA CRUZ COMERCIO DE ALIMENTOS LTDA;197259;30/12/2019;43,7;30/12/2019;25,32;Liberado
63.089.239/0001-08;LANCHONETE ZIP ZIP LTDA;41814;30/12/2019;15,15;30/12/2019;2,23;Liberado
45.543.915/0357-24;CARREFOUR COMERCIO E INDUSTRIA LTDA;50506;30/12/2019;230,79;30/12/2019;0;Liberado
24.003.771/0001-09;WL8 RESTAURANTE LTDA;12432;30/12/2019;94,8;30/12/2019;92,44;Liberado
61.267.019/0001-93;PADARIA E CONFEITARIA FAMALICENSE LTDA;51118;30/12/2019;4;30/12/2019;0,06;Liberado
06.161.357/0010-29;CONDE NETO DROGARIA LTDA;266787;30/12/2019;50,79;30/12/2019;0;Liberado
61.412.110/0901-20;DROGARIA SAO PAULO S.A;2667;30/12/2019;418,32;30/12/2019;0;Liberado
56.527.062/0015-06;SUPERMERCADO HIROTA LT;47206;30/12/2019;255,09;30/12/2019;21,28;Liberado
12.861.592/0003-87;J J GRILL e PIZZA LTDA;3325;30/12/2019;58,98;30/12/2019;0;Liberado
02.543.945/0004-28;ULTRAFARMA SAUDE EIRELI;44035;30/12/2019;19,74;30/12/2019;0,38;Liberado
59.276.790/0020-48;COMERCIAL OSWALDO CRUZ LIMITADA;16788;30/12/2019;15,41;30/12/2019;2,38;Liberado
59.276.790/0020-48;COMERCIAL OSWALDO CRUZ LIMITADA;184124;30/12/2019;28,45;30/12/2019;4,4;Liberado
05.241.596/0020-06;DROGARIA NOVA DM LTDA;160710;30/12/2019;71,35;30/12/2019;27,55;Liberado
47.508.411/0307-30;CIA BRASILEIRA DE DISTRIBUICAO;8767;30/12/2019;412,85;30/12/2019;0;Liberado
01.937.635/0008-59;SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S A;37967;30/12/2019;194,53;30/12/2019;71,96;Liberado
17.901.410/0001-06;TATIANE MOURA SILVESTRE;3533;30/12/2019;22,4;30/12/2019;0,75;Liberado
01.937.635/0009-30;SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S A;27703;30/12/2019;186,28;30/12/2019;49,73;Liberado
02.444.152/0002-90;ANTONIO CARLOS SOARES LEITE;2262;30/12/2019;116;30/12/2019;0;Liberado
47.508.411/0965-95;CIA BRASILEIRA DE DISTRIBUICAO;5823;30/12/2019;84,56;30/12/2019;0;Liberado
47.508.411/0965-95;CIA BRASILEIRA DE DISTRIBUICAO;5822;30/12/2019;133,15;30/12/2019;0;Liberado
07.038.229/0001-64;SUPERMERCADO PEDROSAO LTDA;272073;30/12/2019;224,59;30/12/2019;7,71;Liberado
47.508.411/0581-54;CIA BRASILEIRA DE DISTRIBUICAO;2064;30/12/2019;15,26;30/12/2019;0;Liberado
03.019.514/0001-87;COMERCIAL MARUKAI LTDA;283707;30/12/2019;107,25;30/12/2019;32,92;Liberado
02.916.265/0351-17;JBS S A;21917;30/12/2019;162,35;30/12/2019;0;Liberado
61.412.110/0433-93;DROGARIA SAO PAULO S A;33577;30/12/2019;42,95;30/12/2019;0;Liberado
62.136.304/0011-00;EDITORA MODERNA LTDA;345472;30/12/2019;465,27;30/12/2019;0;Liberado
62.136.304/0011-00;EDITORA MODERNA LTDA;345473;30/12/2019;756,63;30/12/2019;0;Liberado
03.616.124/0001-94;MANOEL BARBOSA DE ALENCAR;9849;30/12/2019;19,4;30/12/2019;2,15;Liberado
33.041.260/1841-17;VIA VAREJO S/A;960;30/12/2019;1099;30/12/2019;0;Liberado
15.436.940/0002-86;AMAZON SERVICOS DE VAREJO DO BRASIL LTDA;12933606;30/12/2019;298,44;30/12/2019;0;Liberado
45.543.915/0640-74;CARREFOUR COMERCIO E INDUSTRIA LTDA;31289;30/12/2019;18,35;30/12/2019;0;Liberado
67.616.128/0001-55;MERCADINHO AYUMI LTDA;47697;30/12/2019;95,15;30/12/2019;39,65;Liberado
67.616.128/0001-55;MERCADINHO AYUMI LTDA;147334;30/12/2019;246,8;30/12/2019;51,42;Liberado
02.928.162/0001-10;COML DE ALIMENTOS TAKARA MUTINGA LTDA;130053;30/12/2019;27,95;30/12/2019;3,98;Liberado
06.161.357/0008-04;CONDE NETO DROGARIA LTDA;162756;30/12/2019;177,05;30/12/2019;0;Liberado
33.389.591/0001-90;REVO TECNOLOGIA E BELEZA LTDA;1234;30/12/2019;71,4;30/12/2019;0;Liberado
47.508.411/1282-09;CIA BRASILEIRA DE DISTRIBUICAO;36929;30/12/2019;211,34;30/12/2019;0,68;Liberado
67.616.128/0001-55;MERCADINHO AYUMI LTDA;147333;30/12/2019;1225,67;30/12/2019;255,41;Liberado
43.927.417/0001-07;SUPERMERCADO PICCIN LT;165915;30/12/2019;53,07;30/12/2019;8,44;Liberado
61.116.828/0001-02;CALVO COMERCIO E IMPORTACAO LTDA;501734;30/12/2019;689;30/12/2019;0;Liberado
61.116.828/0001-02;CALVO COMERCIO E IMPORTACAO LTDA;501735;30/12/2019;2725,39;30/12/2019;0;Liberado
47.960.950/0897-85;MAGAZINE LUIZA S/A;955973;30/12/2019;77,73;30/12/2019;0;Liberado
67.616.128/0001-55;MERCADINHO AYUMI LTDA - 1;40863;30/12/2019;246,8;30/12/2019;0;Liberado
67.616.128/0001-55;MERCADINHO AYUMI LTDA - 1;40862;30/12/2019;1225,67;30/12/2019;0;Liberado
61.325.700/0001-40;SUPERMERCADO PEPE;370078;30/12/2019;266,93;31/12/2019;167,76;Liberado
08.645.385/0001-56;PANIF.E CONF.FAM.QUEIROZ EIRELI;539568;30/12/2019;82,28;02/01/2020;0,76;Liberado
20.323.449/0001-06;KENZO S?O DOMINGOS PERFUMARIA E COSM?TIC;137369;30/12/2019;23,3;17/01/2020;1,01;Liberado
62.176.763/0001-45;IRM?OS KUROBA LTDA;78750;30/12/2019;2,75;24/01/2020;0,2;Liberado
61.192.795/0023-87;DIAS PASTORINHO S/A COM E IND;558973;30/12/2019;278,97;09/01/2020;19,18;Liberado
05.532.356/0001-90;SPUMA DA ILHA LTDA - M.E.;52659;30/12/2019;6,5;08/01/2020;0,1;Liberado
10.926.788/0001-15;ERIC DELBOSQUE GONCALVES;13840;29/12/2019;71,51;29/12/2019;0,67;Liberado
12.574.593/0001-89;BEIRA MINHO COMERCIO VAREJISTA DE COMBUSTIVEIS LT;36572;29/12/2019;260,03;29/12/2019;0;Liberado
01.937.635/0014-05;SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S A;27564;29/12/2019;17,04;29/12/2019;5,63;Liberado
61.585.865/1614-06;RAIA DROGASIL S A;29924;29/12/2019;72,39;29/12/2019;0;Liberado
